,rindex,nif,produtos_all,produtos,grupos,total
2117,2117,13461907,"[142, 147, 145, 137, 95, 89, 87, 101, 97, 80, 49, 45, 41, 155, 151, 132, 125, 18, 96, 83, 5, 16, 40, 113, 82, 99, 29, 148, 79, 70, 26, 33, 149]","[142, 147, 145, 137, 95, 89, 87, 101, 97, 80, 49, 45, 41, 155, 151, 132, 125, 18, 96, 83, 5, 16, 40, 113, 82, 99, 29, 148, 79, 70, 26, 33, 149]","[17, 18, 11, 10, 12, 9, 5, 23, 20, 16, 3, 1, 15, 19, 7, 4]",61.1
2118,2118,10989908,"[147, 80, 37, 11, 7, 18, 14, 1, 62, 77, 74, 57, 45, 42, 94, 93, 92, 85, 41, 82, 36, 116, 130, 129, 27, 26, 158, 13, 151, 69]","[147, 80, 37, 11, 7, 18, 14, 1, 62, 77, 74, 57, 45, 42, 94, 93, 92, 85, 41, 82, 36, 116, 130, 129, 27, 26, 158, 13, 151, 69]","[18, 9, 5, 2, 3, 1, 6, 8, 11, 4, 15, 16, 23, 20, 7]",81.7
2119,2119,11127398,"[147, 137, 131, 129, 127, 105, 80, 19, 18, 125, 47, 161, 159, 156, 154, 150, 1, 134, 32, 25, 40, 112]","[147, 137, 131, 129, 127, 105, 80, 19, 18, 125, 47, 161, 159, 156, 154, 150, 1, 134, 32, 25, 40, 112]","[18, 17, 16, 13, 9, 3, 5, 23, 20, 1, 4, 15]",42.3
2120,2120,15110736,"[147, 163, 158, 130, 80, 52, 4, 96, 95, 34, 27, 47, 45, 42, 76, 154, 117, 111, 85, 14, 1, 152, 26, 25, 83]","[147, 163, 158, 130, 80, 52, 4, 96, 95, 34, 27, 47, 45, 42, 76, 154, 117, 111, 85, 14, 1, 152, 26, 25, 83]","[18, 23, 16, 9, 5, 1, 11, 4, 3, 8, 15, 2, 21]",388.9
2121,2121,16383196,"[147, 80, 33, 32, 6, 19, 18, 16, 3, 112, 108, 103, 15, 94, 163, 161, 159, 157, 156, 64, 63, 155, 36, 13, 83, 39, 154, 148]","[147, 80, 33, 32, 6, 19, 18, 16, 3, 112, 108, 103, 15, 94, 163, 161, 159, 157, 156, 64, 63, 155, 36, 13, 83, 39, 154, 148]","[18, 9, 4, 1, 3, 15, 12, 11, 23, 6, 2, 5, 19]",85.5
2122,2122,11051821,"[134, 97, 80, 67, 37, 49, 46, 33, 31, 24, 36, 13, 131, 129, 127, 8, 6, 18, 15, 79, 161, 158, 157, 155, 151, 126, 139, 95, 73, 85, 54, 10, 140, 44]","[134, 97, 80, 67, 37, 49, 46, 33, 31, 24, 36, 13, 131, 129, 127, 8, 6, 18, 15, 79, 161, 158, 157, 155, 151, 126, 139, 95, 73, 85, 54, 10, 140, 44]","[17, 11, 9, 6, 5, 4, 3, 2, 16, 1, 23, 20, 8]",78.3
2123,2123,19704288,"[147, 138, 98, 80, 67, 50, 95, 87, 81, 18, 43, 4, 15, 10, 34, 96, 129, 127, 162, 150, 121, 32]","[147, 138, 98, 80, 67, 50, 95, 87, 81, 18, 43, 4, 15, 10, 34, 96, 129, 127, 162, 150, 121, 32]","[18, 17, 12, 9, 6, 5, 11, 10, 3, 1, 2, 4, 16, 23, 20, 15]",52.7
2124,2124,19427088,"[147, 97, 65, 53, 47, 96, 34, 5, 18, 4, 33, 29, 85, 84, 61, 75, 13, 39, 38, 15, 10, 83, 82, 149, 154]","[147, 97, 65, 53, 47, 96, 34, 5, 18, 4, 33, 29, 85, 84, 61, 75, 13, 39, 38, 15, 10, 83, 82, 149, 154]","[18, 11, 6, 5, 4, 1, 3, 9, 8, 2, 19, 23]",66.3
2125,2125,19007617,"[48, 62, 61, 74, 56, 127, 40, 39, 104, 95, 87, 85, 150, 149, 120, 118, 109, 148, 125, 16, 24, 36]","[48, 62, 61, 74, 56, 127, 40, 39, 104, 95, 87, 85, 150, 149, 120, 118, 109, 148, 125, 16, 24, 36]","[5, 6, 8, 16, 12, 11, 10, 9, 20, 19, 15, 3, 4]",53.7
2126,2126,12616490,"[147, 122, 87, 110, 158, 156, 151, 60, 57, 53, 46, 36, 9, 19, 18, 17, 33, 132, 81, 29]","[147, 122, 87, 110, 158, 156, 151, 60, 57, 53, 46, 36, 9, 19, 18, 17, 33, 132, 81, 29]","[18, 15, 10, 23, 20, 6, 5, 4, 2, 3, 16, 9]",52.0
2127,2127,16828523,"[147, 122, 102, 80, 67, 53, 37, 86, 84, 7, 18, 4, 17, 132, 129, 15, 157, 155, 154, 44, 34, 77, 75, 119, 43, 38, 27, 108]","[147, 122, 102, 80, 67, 53, 37, 86, 84, 7, 18, 4, 17, 132, 129, 15, 157, 155, 154, 44, 34, 77, 75, 119, 43, 38, 27, 108]","[18, 15, 12, 9, 6, 5, 10, 2, 3, 1, 16, 23, 4, 8]",65.9
2128,2128,15858404,"[147, 147, 52, 34, 32, 45, 41, 148, 104, 119, 103, 9, 8, 27, 16, 64, 77, 73, 54, 159, 156, 154, 151, 150, 18, 91, 99, 36]","[147, 52, 34, 32, 45, 41, 148, 104, 119, 103, 9, 8, 27, 16, 64, 77, 73, 54, 159, 156, 154, 151, 150, 18, 91, 99, 36]","[18, 5, 4, 19, 12, 15, 2, 3, 6, 8, 23, 20, 11]",94.5
2129,2129,10816721,"[147, 102, 98, 40, 9, 131, 130, 100, 94, 163, 161, 155, 64, 119, 129, 62, 154, 61, 75, 38, 87, 18, 83, 81, 15, 34]","[147, 102, 98, 40, 9, 131, 130, 100, 94, 163, 161, 155, 64, 119, 129, 62, 154, 61, 75, 38, 87, 18, 83, 81, 15, 34]","[18, 12, 5, 2, 16, 11, 23, 6, 15, 8, 10, 3, 9, 4]",68.9
2130,2130,12255268,"[145, 100, 95, 106, 97, 19, 50, 48, 33, 148, 156, 61, 57, 139, 83, 8, 18, 119, 111, 39, 16, 38]","[145, 100, 95, 106, 97, 19, 50, 48, 33, 148, 156, 61, 57, 139, 83, 8, 18, 119, 111, 39, 16, 38]","[17, 12, 11, 13, 3, 5, 4, 19, 23, 6, 9, 2, 15]",36.0
2131,2131,15366685,"[137, 122, 87, 86, 82, 97, 98, 80, 53, 48, 43, 41, 35, 19, 163, 160, 11, 6, 56, 40, 39, 34, 18, 16, 154, 128, 81, 36, 33, 30, 25, 16]","[137, 122, 87, 86, 82, 97, 98, 80, 53, 48, 43, 41, 35, 19, 163, 160, 11, 6, 56, 40, 39, 34, 18, 16, 154, 128, 81, 36, 33, 30, 25]","[17, 15, 10, 9, 11, 12, 5, 4, 3, 23, 2, 1, 16]",53.4
2132,2132,11237278,"[147, 52, 30, 8, 19, 18, 17, 95, 151, 150, 119, 86, 83, 82, 45, 79, 41, 14, 26, 61, 74, 38, 148, 1]","[147, 52, 30, 8, 19, 18, 17, 95, 151, 150, 119, 86, 83, 82, 45, 79, 41, 14, 26, 61, 74, 38, 148, 1]","[18, 5, 3, 2, 11, 20, 15, 10, 9, 6, 8, 19, 1]",54.9
2133,2133,19989267,"[122, 102, 80, 65, 37, 19, 5, 34, 32, 26, 24, 18, 4, 147, 163, 162, 155, 41, 153, 150, 93, 127, 126, 125, 139, 90, 85, 84, 17, 14, 110, 82, 58, 149]","[122, 102, 80, 65, 37, 19, 5, 34, 32, 26, 24, 18, 4, 147, 163, 162, 155, 41, 153, 150, 93, 127, 126, 125, 139, 90, 85, 84, 17, 14, 110, 82, 58, 149]","[15, 12, 9, 6, 5, 3, 1, 4, 18, 23, 22, 20, 11, 16, 17, 2, 19]",177.3
2134,2134,14551893,"[147, 145, 122, 80, 53, 9, 18, 50, 44, 42, 132, 128, 33, 15, 1, 95, 93, 88, 87, 86, 84, 83, 81, 64, 40, 36, 135, 108, 79, 24, 96]","[147, 145, 122, 80, 53, 9, 18, 50, 44, 42, 132, 128, 33, 15, 1, 95, 93, 88, 87, 86, 84, 83, 81, 64, 40, 36, 135, 108, 79, 24, 96]","[18, 17, 15, 9, 5, 2, 3, 16, 4, 1, 11, 10, 6]",80.0
2135,2135,12791506,"[147, 131, 129, 125, 123, 155, 154, 151, 150, 102, 80, 64, 63, 61, 90, 88, 48, 40, 17, 96, 16, 2, 71, 34, 31, 14, 135, 99, 81, 36, 57, 12, 18, 1]","[147, 131, 129, 125, 123, 155, 154, 151, 150, 102, 80, 64, 63, 61, 90, 88, 48, 40, 17, 96, 16, 2, 71, 34, 31, 14, 135, 99, 81, 36, 57, 12, 18, 1]","[18, 16, 15, 23, 20, 12, 9, 6, 11, 10, 5, 3, 1, 7, 4, 2, 17]",138.1
2136,2136,19721299,"[147, 137, 122, 97, 67, 64, 77, 75, 53, 100, 87, 84, 52, 32, 24, 155, 130, 18, 14, 50, 151, 48, 47, 36, 73, 59, 129]","[147, 137, 122, 97, 67, 64, 77, 75, 53, 100, 87, 84, 52, 32, 24, 155, 130, 18, 14, 50, 151, 48, 47, 36, 73, 59, 129]","[18, 17, 15, 11, 6, 8, 5, 12, 10, 9, 4, 3, 23, 16, 2, 20]",97.8
2137,2137,16689342,"[142, 147, 102, 80, 67, 37, 35, 8, 7, 163, 162, 161, 157, 154, 19, 18, 26, 24, 151, 150, 87, 86, 81, 4, 17, 64, 63, 79, 61, 58, 129, 127, 49, 48, 96]","[142, 147, 102, 80, 67, 37, 35, 8, 7, 163, 162, 161, 157, 154, 19, 18, 26, 24, 151, 150, 87, 86, 81, 4, 17, 64, 63, 79, 61, 58, 129, 127, 49, 48, 96]","[17, 18, 12, 9, 6, 5, 4, 2, 23, 3, 20, 10, 1, 16, 11]",126.7
2138,2138,17131731,"[145, 122, 80, 67, 19, 18, 16, 95, 93, 85, 121, 129, 128, 99, 48, 45, 41, 40, 38, 36, 34, 161, 60, 127, 1, 31, 73, 57, 27, 81]","[145, 122, 80, 67, 19, 18, 16, 95, 93, 85, 121, 129, 128, 99, 48, 45, 41, 40, 38, 36, 34, 161, 60, 127, 1, 31, 73, 57, 27, 81]","[17, 15, 9, 6, 3, 11, 16, 12, 5, 4, 23, 1, 8]",70.1
2139,2139,17646561,"[147, 138, 134, 101, 80, 47, 43, 41, 39, 158, 157, 151, 35, 34, 29, 25, 36, 12, 60, 75, 57, 18, 111, 95, 85, 15, 84, 81, 165, 133, 126, 103, 148, 144]","[147, 138, 134, 101, 80, 47, 43, 41, 39, 158, 157, 151, 35, 34, 29, 25, 36, 12, 60, 75, 57, 18, 111, 95, 85, 15, 84, 81, 165, 133, 126, 103, 148, 144]","[18, 17, 12, 9, 5, 23, 20, 4, 3, 2, 6, 8, 15, 11, 24, 16, 19]",83.0
2140,2140,13789700,"[147, 105, 102, 98, 147, 80, 65, 53, 85, 83, 99, 81, 69, 37, 50, 49, 47, 40, 96, 29, 26, 8, 18, 130, 4, 15, 128, 16, 161, 148, 39, 103]","[147, 105, 102, 98, 80, 65, 53, 85, 83, 99, 81, 69, 37, 50, 49, 47, 40, 96, 29, 26, 8, 18, 130, 4, 15, 128, 16, 161, 148, 39, 103]","[18, 13, 12, 9, 6, 5, 7, 11, 3, 2, 16, 1, 23, 19]",76.5
2141,2141,10169596,"[147, 141, 80, 37, 34, 25, 94, 90, 148, 46, 43, 41, 40, 161, 157, 18, 15, 116, 132, 14, 74]","[147, 141, 80, 37, 34, 25, 94, 90, 148, 46, 43, 41, 40, 161, 157, 18, 15, 116, 132, 14, 74]","[18, 17, 9, 5, 4, 3, 11, 19, 23, 15, 16, 2, 8]",45.9
2142,2142,14472746,"[147, 137, 121, 113, 127, 53, 48, 64, 32, 155, 150, 94, 88, 86, 19, 18, 4, 15, 2, 82, 99, 96, 41, 70, 10, 143, 111, 81]","[147, 137, 121, 113, 127, 53, 48, 64, 32, 155, 150, 94, 88, 86, 19, 18, 4, 15, 2, 82, 99, 96, 41, 70, 10, 143, 111, 81]","[18, 17, 15, 16, 5, 6, 4, 23, 20, 11, 10, 3, 1, 9, 12, 7, 2]",64.6
2143,2143,17895909,"[147, 80, 79, 159, 53, 18, 27, 25, 24, 49, 48, 85, 84, 99, 81, 136, 158, 157, 156, 151, 41, 150, 38, 131, 148, 61]","[147, 80, 79, 159, 53, 18, 27, 25, 24, 49, 48, 85, 84, 99, 81, 136, 158, 157, 156, 151, 41, 150, 38, 131, 148, 61]","[18, 9, 23, 5, 3, 12, 17, 20, 16, 19, 6]",49.0
2144,2144,13222468,"[147, 161, 156, 137, 102, 98, 80, 37, 47, 32, 44, 77, 100, 96, 95, 87, 86, 85, 19, 147, 42, 8, 18, 1, 84, 40, 39, 38, 81, 28, 25, 75, 12, 121]","[147, 161, 156, 137, 102, 98, 80, 37, 47, 32, 44, 77, 100, 96, 95, 87, 86, 85, 19, 42, 8, 18, 1, 84, 40, 39, 38, 81, 28, 25, 75, 12, 121]","[18, 23, 17, 12, 9, 5, 4, 8, 11, 10, 3, 2, 1, 15]",89.9
2145,2145,12991779,"[147, 122, 97, 80, 67, 53, 37, 8, 18, 4, 16, 1, 33, 25, 24, 163, 95, 16, 45, 44, 42, 94, 81, 151, 41, 130]","[147, 122, 97, 80, 67, 53, 37, 8, 18, 4, 16, 1, 33, 25, 24, 163, 95, 45, 44, 42, 94, 81, 151, 41, 130]","[18, 15, 11, 9, 6, 5, 2, 3, 1, 4, 23, 20, 16]",47.3
2146,2146,14385775,"[142, 147, 141, 80, 65, 53, 18, 14, 162, 161, 159, 64, 79, 51, 47, 42, 39, 38, 36, 87, 129, 125, 148, 158, 154, 29, 147, 121, 26, 84, 83, 82, 99, 151, 81]","[142, 147, 141, 80, 65, 53, 18, 14, 162, 161, 159, 64, 79, 51, 47, 42, 39, 38, 36, 87, 129, 125, 148, 158, 154, 29, 121, 26, 84, 83, 82, 99, 151, 81]","[17, 18, 9, 6, 5, 3, 2, 23, 4, 10, 16, 19, 15, 12, 20]",86.3
2147,2147,15558067,"[147, 161, 137, 134, 102, 97, 98, 80, 13, 47, 44, 42, 41, 95, 93, 88, 87, 144, 148, 15, 14, 1, 10, 86, 63, 96, 69, 79, 154]","[147, 161, 137, 134, 102, 97, 98, 80, 13, 47, 44, 42, 41, 95, 93, 88, 87, 144, 148, 15, 14, 1, 10, 86, 63, 96, 69, 79, 154]","[18, 23, 17, 12, 11, 9, 2, 5, 10, 19, 3, 1, 6, 7]",70.7
2148,2148,18774310,"[147, 122, 106, 80, 51, 49, 47, 39, 104, 95, 88, 86, 132, 60, 73, 57, 34, 131, 163, 161, 156, 154, 130, 129, 126, 108, 103, 18, 38, 29, 27]","[147, 122, 106, 80, 51, 49, 47, 39, 104, 95, 88, 86, 132, 60, 73, 57, 34, 131, 163, 161, 156, 154, 130, 129, 126, 108, 103, 18, 38, 29, 27]","[18, 15, 13, 9, 5, 12, 11, 10, 16, 6, 8, 4, 23, 3]",64.5
2149,2149,13357297,"[147, 97, 80, 37, 35, 96, 95, 94, 88, 47, 41, 159, 158, 155, 154, 151, 57, 136, 87, 81, 30, 127]","[147, 97, 80, 37, 35, 96, 95, 94, 88, 47, 41, 159, 158, 155, 154, 151, 57, 136, 87, 81, 30, 127]","[18, 11, 9, 5, 4, 10, 23, 20, 17, 3, 16]",36.1
2150,2150,19137745,"[80, 53, 37, 33, 131, 127, 126, 8, 95, 92, 89, 47, 38, 163, 64, 19, 18, 3, 15, 35, 14, 1, 162, 159, 158, 85, 84, 99, 69, 154, 148, 150]","[80, 53, 37, 33, 131, 127, 126, 8, 95, 92, 89, 47, 38, 163, 64, 19, 18, 3, 15, 35, 14, 1, 162, 159, 158, 85, 84, 99, 69, 154, 148, 150]","[9, 5, 4, 16, 2, 11, 23, 6, 3, 1, 12, 7, 19, 20]",76.4
2151,2151,18769114,"[147, 138, 105, 80, 37, 133, 129, 124, 139, 163, 161, 157, 34, 29, 5, 18, 4, 49, 39, 140, 16, 15, 111, 109, 156, 85]","[147, 138, 105, 80, 37, 133, 129, 124, 139, 163, 161, 157, 34, 29, 5, 18, 4, 49, 39, 140, 16, 15, 111, 109, 156, 85]","[18, 17, 13, 9, 5, 16, 15, 23, 4, 3, 1]",52.9
2152,2152,10081763,"[100, 80, 53, 51, 40, 36, 79, 95, 94, 88, 19, 18, 14, 1, 33, 161, 158, 87, 26, 112, 103, 154, 24, 125]","[100, 80, 53, 51, 40, 36, 79, 95, 94, 88, 19, 18, 14, 1, 33, 161, 158, 87, 26, 112, 103, 154, 24, 125]","[12, 9, 5, 4, 11, 10, 3, 2, 1, 23, 15, 16]",39.5
2153,2153,10009016,"[147, 80, 34, 51, 131, 129, 159, 158, 151, 100, 94, 93, 86, 11, 109, 30, 26, 25, 36, 13, 126, 148, 18, 4, 75, 44, 41, 39, 3, 2, 81, 149]","[147, 80, 34, 51, 131, 129, 159, 158, 151, 100, 94, 93, 86, 11, 109, 30, 26, 25, 36, 13, 126, 148, 18, 4, 75, 44, 41, 39, 3, 2, 81, 149]","[18, 9, 4, 5, 16, 23, 20, 12, 11, 10, 2, 15, 3, 19, 1, 8]",58.8
2154,2154,11643252,"[147, 106, 98, 80, 52, 53, 37, 43, 42, 39, 38, 130, 34, 29, 149, 19, 163, 160, 157, 156, 155, 154, 84, 81, 126, 125, 108, 28, 18, 4, 15, 25]","[147, 106, 98, 80, 52, 53, 37, 43, 42, 39, 38, 130, 34, 29, 149, 19, 163, 160, 157, 156, 155, 154, 84, 81, 126, 125, 108, 28, 18, 4, 15, 25]","[18, 13, 12, 9, 5, 16, 4, 3, 19, 23, 15, 1]",74.7
2155,2155,18183986,"[147, 145, 122, 80, 66, 34, 28, 25, 100, 94, 91, 87, 86, 143, 43, 39, 36, 133, 131, 85, 84, 110, 154, 150, 149, 129, 125, 124, 18, 4, 74, 81]","[147, 145, 122, 80, 66, 34, 28, 25, 100, 94, 91, 87, 86, 143, 43, 39, 36, 133, 131, 85, 84, 110, 154, 150, 149, 129, 125, 124, 18, 4, 74, 81]","[18, 17, 15, 9, 6, 4, 3, 12, 11, 10, 5, 16, 23, 20, 19, 1, 8]",84.7
2156,2156,13153034,"[147, 132, 131, 80, 62, 79, 61, 161, 154, 151, 77, 75, 16, 14, 96, 25, 24, 116, 114, 44, 42, 90, 89, 88]","[147, 132, 131, 80, 62, 79, 61, 161, 154, 151, 77, 75, 16, 14, 96, 25, 24, 116, 114, 44, 42, 90, 89, 88]","[18, 16, 9, 6, 23, 20, 8, 3, 2, 11, 15, 5, 10]",70.1
2157,2157,10531034,"[163, 131, 130, 129, 125, 106, 80, 52, 53, 19, 18, 15, 14, 63, 157, 149, 34, 44, 36, 33, 29, 24, 62, 61, 95, 94, 87, 81, 139]","[163, 131, 130, 129, 125, 106, 80, 52, 53, 19, 18, 15, 14, 63, 157, 149, 34, 44, 36, 33, 29, 24, 62, 61, 95, 94, 87, 81, 139]","[23, 16, 13, 9, 5, 3, 2, 6, 19, 4, 11, 10, 17]",75.0
2158,2158,19829319,"[137, 100, 91, 89, 86, 81, 133, 131, 128, 127, 126, 157, 151, 67, 35, 19, 18, 4, 148, 62, 33, 32, 61, 59, 30, 27, 26, 47, 44, 69]","[137, 100, 91, 89, 86, 81, 133, 131, 128, 127, 126, 157, 151, 67, 35, 19, 18, 4, 148, 62, 33, 32, 61, 59, 30, 27, 26, 47, 44, 69]","[17, 12, 11, 10, 9, 16, 23, 20, 6, 4, 3, 1, 19, 5, 7]",93.2
2159,2159,17681247,"[147, 162, 159, 67, 79, 157, 156, 155, 66, 37, 9, 18, 50, 48, 46, 62, 55, 38, 25, 100, 144, 148, 36, 4, 14, 132, 154, 127, 125]","[147, 162, 159, 67, 79, 157, 156, 155, 66, 37, 9, 18, 50, 48, 46, 62, 55, 38, 25, 100, 144, 148, 36, 4, 14, 132, 154, 127, 125]","[18, 23, 6, 9, 5, 2, 3, 12, 17, 19, 4, 1, 16]",58.7
2160,2160,14355270,"[134, 122, 80, 52, 163, 161, 64, 63, 19, 18, 17, 48, 46, 45, 149, 16, 15, 2, 159, 94, 133, 131, 129, 125, 107, 88, 81, 39, 154]","[134, 122, 80, 52, 163, 161, 64, 63, 19, 18, 17, 48, 46, 45, 149, 16, 15, 2, 159, 94, 133, 131, 129, 125, 107, 88, 81, 39, 154]","[17, 15, 9, 5, 23, 6, 3, 19, 1, 11, 16, 14, 10]",127.8
2161,2161,18449143,"[147, 141, 53, 48, 39, 38, 8, 7, 94, 89, 160, 157, 156, 79, 88, 87, 85, 83, 81, 69, 18, 148, 16, 15, 14, 165, 62, 130, 129, 96, 33, 32, 10, 143]","[147, 141, 53, 48, 39, 38, 8, 7, 94, 89, 160, 157, 156, 79, 88, 87, 85, 83, 81, 69, 18, 148, 16, 15, 14, 165, 62, 130, 129, 96, 33, 32, 10, 143]","[18, 17, 5, 2, 11, 23, 9, 10, 7, 3, 19, 24, 6, 16, 4]",85.8
2162,2162,16464158,"[147, 101, 80, 67, 61, 57, 53, 37, 33, 32, 25, 24, 49, 95, 88, 85, 131, 129, 40, 38, 19, 17, 15, 2, 149, 83, 81, 162, 143]","[147, 101, 80, 67, 61, 57, 53, 37, 33, 32, 25, 24, 49, 95, 88, 85, 131, 129, 40, 38, 19, 17, 15, 2, 149, 83, 81, 162, 143]","[18, 12, 9, 6, 5, 4, 3, 11, 10, 16, 1, 19, 23, 17]",66.6
2163,2163,11926148,"[147, 97, 98, 80, 49, 48, 47, 45, 163, 9, 157, 111, 62, 73, 33, 108, 94, 93, 90, 87, 99, 81, 24, 18, 102, 39, 38, 149, 156, 154]","[147, 97, 98, 80, 49, 48, 47, 45, 163, 9, 157, 111, 62, 73, 33, 108, 94, 93, 90, 87, 99, 81, 24, 18, 102, 39, 38, 149, 156, 154]","[18, 11, 12, 9, 5, 23, 2, 15, 6, 8, 4, 10, 3, 19]",45.2
2164,2164,15309302,"[147, 53, 6, 19, 1, 161, 160, 156, 154, 152, 151, 36, 149, 61, 26, 25, 165, 132, 130, 127, 131, 125]","[147, 53, 6, 19, 1, 161, 160, 156, 154, 152, 151, 36, 149, 61, 26, 25, 165, 132, 130, 127, 131, 125]","[18, 5, 1, 3, 23, 21, 20, 4, 19, 6, 24, 16]",387.5
2165,2165,12519256,"[138, 106, 98, 80, 53, 37, 5, 18, 17, 14, 133, 131, 130, 128, 50, 48, 46, 42, 36, 32, 29, 26, 160, 159, 96, 148, 87, 83, 158, 157, 81, 150]","[138, 106, 98, 80, 53, 37, 5, 18, 17, 14, 133, 131, 130, 128, 50, 48, 46, 42, 36, 32, 29, 26, 160, 159, 96, 148, 87, 83, 158, 157, 81, 150]","[17, 13, 12, 9, 5, 1, 3, 2, 16, 4, 23, 11, 19, 10, 20]",52.2
2166,2166,19721299,"[147, 98, 80, 37, 34, 33, 24, 19, 18, 17, 16, 2, 158, 154, 151, 109, 77, 75, 73, 93, 86, 84, 81, 47, 132]","[147, 98, 80, 37, 34, 33, 24, 19, 18, 17, 16, 2, 158, 154, 151, 109, 77, 75, 73, 93, 86, 84, 81, 47, 132]","[18, 12, 9, 5, 4, 3, 1, 23, 20, 15, 8, 11, 10, 16]",51.9
2167,2167,14610235,"[147, 122, 98, 80, 65, 37, 33, 25, 114, 13, 100, 93, 88, 85, 84, 83, 68, 112, 110, 160, 158, 155, 154, 64, 61, 74, 20, 51, 57, 55, 150, 125, 4]","[147, 122, 98, 80, 65, 37, 33, 25, 114, 13, 100, 93, 88, 85, 84, 83, 68, 112, 110, 160, 158, 155, 154, 64, 61, 74, 20, 51, 57, 55, 150, 125, 4]","[18, 15, 12, 9, 6, 5, 4, 3, 2, 11, 10, 23, 8, 20, 16, 1]",124.7
2168,2168,17142215,"[147, 134, 101, 80, 67, 35, 9, 18, 4, 17, 3, 15, 121, 162, 161, 157, 42, 41, 39, 36, 95, 84, 82, 99, 81, 2, 155, 135, 14, 34, 31]","[147, 134, 101, 80, 67, 35, 9, 18, 4, 17, 3, 15, 121, 162, 161, 157, 42, 41, 39, 36, 95, 84, 82, 99, 81, 2, 155, 135, 14, 34, 31]","[18, 17, 12, 9, 6, 4, 2, 3, 1, 15, 23, 5, 11]",75.2
2169,2169,16654803,"[102, 97, 67, 20, 8, 6, 19, 18, 4, 16, 47, 156, 155, 94, 131, 39]","[102, 97, 67, 20, 8, 6, 19, 18, 4, 16, 47, 156, 155, 94, 131, 39]","[12, 11, 6, 3, 2, 1, 5, 23, 16]",40.3
2170,2170,11420666,"[147, 147, 134, 122, 132, 130, 101, 80, 66, 46, 45, 36, 163, 162, 94, 92, 88, 86, 129, 18, 161, 157, 156, 154, 149, 99, 79, 81, 73, 144, 128]","[147, 134, 122, 132, 130, 101, 80, 66, 46, 45, 36, 163, 162, 94, 92, 88, 86, 129, 18, 161, 157, 156, 154, 149, 99, 79, 81, 73, 144, 128]","[18, 17, 15, 16, 12, 9, 6, 5, 4, 23, 11, 10, 3, 19, 8]",55.3
2171,2171,11471462,"[147, 134, 122, 105, 80, 67, 52, 53, 35, 18, 62, 133, 130, 47, 46, 95, 90, 159, 154, 111, 83, 16, 26, 61, 45, 96, 150, 144, 2, 36, 148]","[147, 134, 122, 105, 80, 67, 52, 53, 35, 18, 62, 133, 130, 47, 46, 95, 90, 159, 154, 111, 83, 16, 26, 61, 45, 96, 150, 144, 2, 36, 148]","[18, 17, 15, 13, 9, 6, 5, 4, 3, 16, 11, 23, 20, 1, 19]",68.2
2172,2172,17733294,"[147, 104, 88, 86, 85, 84, 82, 80, 67, 33, 32, 128, 127, 125, 47, 76, 26, 16, 159, 154, 40, 38, 6, 19, 18, 149, 96, 74, 119, 150, 15]","[147, 104, 88, 86, 85, 84, 82, 80, 67, 33, 32, 128, 127, 125, 47, 76, 26, 16, 159, 154, 40, 38, 6, 19, 18, 149, 96, 74, 119, 150, 15]","[18, 12, 10, 9, 6, 4, 16, 5, 8, 3, 23, 1, 19, 11, 15, 20]",61.0
2173,2173,16828523,"[91, 90, 89, 160, 106, 118, 112, 109, 130, 129, 80, 67, 34, 26, 7, 6, 18, 3, 87, 83, 81, 148, 125, 123, 38, 15, 156, 57]","[91, 90, 89, 160, 106, 118, 112, 109, 130, 129, 80, 67, 34, 26, 7, 6, 18, 3, 87, 83, 81, 148, 125, 123, 38, 15, 156, 57]","[11, 23, 13, 15, 16, 9, 6, 4, 3, 2, 1, 10, 19, 5]",61.8
2174,2174,19889705,"[147, 102, 80, 65, 62, 61, 77, 57, 70, 54, 37, 44, 42, 39, 38, 161, 159, 157, 156, 149, 129, 67, 9, 4, 85, 81, 29, 25, 154]","[147, 102, 80, 65, 62, 61, 77, 57, 70, 54, 37, 44, 42, 39, 38, 161, 159, 157, 156, 149, 129, 67, 9, 4, 85, 81, 29, 25, 154]","[18, 12, 9, 6, 8, 5, 7, 23, 19, 16, 2, 1, 3]",71.2
2175,2175,15616465,"[147, 145, 148, 137, 100, 88, 87, 84, 83, 82, 102, 35, 8, 109, 49, 147, 34, 27, 154, 99, 133, 6, 19, 4, 16, 42, 132, 123, 16, 73, 96]","[147, 145, 148, 137, 100, 88, 87, 84, 83, 82, 102, 35, 8, 109, 49, 34, 27, 154, 99, 133, 6, 19, 4, 16, 42, 132, 123, 73, 96]","[18, 17, 19, 12, 10, 9, 4, 2, 15, 5, 3, 23, 1, 16, 8, 11]",69.4
2176,2176,14675193,"[147, 138, 122, 98, 80, 53, 7, 18, 15, 14, 33, 32, 95, 94, 88, 87, 85, 81, 69, 77, 27, 25, 24, 163, 162, 157, 155, 153, 151, 75, 74, 150, 49, 73, 48, 39, 71, 135]","[147, 138, 122, 98, 80, 53, 7, 18, 15, 14, 33, 32, 95, 94, 88, 87, 85, 81, 69, 77, 27, 25, 24, 163, 162, 157, 155, 153, 151, 75, 74, 150, 49, 73, 48, 39, 71, 135]","[18, 17, 15, 12, 9, 5, 2, 3, 4, 11, 10, 7, 8, 23, 22, 20]",173.8
